Time,Traffic Route,Vehicle Type,Count
12:00,B2C,PCU,1
12:00,B2D,PCL,0
12:00,B2D,MCL,0
12:00,B2D,CAR,0
12:00,B2D,TAXI,0
12:00,B2D,LGV,0
12:00,B2D,OGV1,0
12:00,B2D,OGV2,0
12:00,B2D,CDB,0
12:00,B2D,BEB,0
12:00,B2D,OB,0
12:00,B2D,TOT,0
12:00,B2D,PCU,0
12:00,C2A,PCL,1
12:00,C2A,MCL,0
12:00,C2A,CAR,18
12:00,C2A,TAXI,1
12:00,C2A,LGV,1
12:00,C2A,OGV1,0
12:00,C2A,OGV2,0
12:00,C2A,CDB,0
12:00,C2A,BEB,0
12:00,C2A,OB,0
12:00,C2A,TOT,21
12:00,C2A,PCU,20.1
12:00,C2B,PCL,1
12:00,C2B,MCL,0
12:00,C2B,CAR,62
12:00,C2B,TAXI,0
12:00,C2B,LGV,15
12:00,C2B,OGV1,2
12:00,C2B,OGV2,3
12:00,C2B,CDB,0
12:00,C2B,BEB,0
12:00,C2B,OB,0
12:00,C2B,TOT,83
12:00,C2B,PCU,87
12:00,C2D,PCL,0
12:00,C2D,MCL,0
12:00,C2D,CAR,7
12:00,C2D,TAXI,0
12:00,C2D,LGV,1
12:00,C2D,OGV1,0
12:00,C2D,OGV2,0
12:00,C2D,CDB,0
12:00,C2D,BEB,0
12:00,C2D,OB,0
12:00,C2D,TOT,8
12:00,C2D,PCU,8
12:00,D2A,PCL,0
12:00,D2A,MCL,0
12:00,D2A,CAR,47
12:00,D2A,TAXI,1
12:00,D2A,LGV,5
12:00,D2A,OGV1,1
12:00,D2A,OGV2,0
12:00,D2A,CDB,0
12:00,D2A,BEB,0
12:00,D2A,OB,0
12:00,D2A,TOT,54
12:00,D2A,PCU,54.5
12:00,D2B,PCL,0
12:00,D2B,MCL,0
12:00,D2B,CAR,0
12:00,D2B,TAXI,0
12:00,D2B,LGV,0
12:00,D2B,OGV1,0
12:00,D2B,OGV2,0
12:00,D2B,CDB,0
12:00,D2B,BEB,0
12:00,D2B,OB,0
12:00,D2B,TOT,0
12:00,D2B,PCU,0
12:00,D2C,PCL,0
12:00,D2C,MCL,0
12:00,D2C,CAR,4
12:00,D2C,TAXI,0
12:00,D2C,LGV,0
12:00,D2C,OGV1,0
12:00,D2C,OGV2,0
12:00,D2C,CDB,0
12:00,D2C,BEB,0
12:00,D2C,OB,0
12:00,D2C,TOT,4
12:00,D2C,PCU,4
12:15,A2B,PCL,0
12:15,A2B,MCL,0
12:15,A2B,CAR,0
12:15,A2B,TAXI,0
12:15,A2B,LGV,0
12:15,A2B,OGV1,0
12:15,A2B,OGV2,0
12:15,A2B,CDB,0
12:15,A2B,BEB,0
12:15,A2B,OB,0
12:15,A2B,TOT,0
12:15,A2B,PCU,0
12:15,A2C,PCL,0
12:15,A2C,MCL,0
12:15,A2C,CAR,4
12:15,A2C,TAXI,0
12:15,A2C,LGV,2
12:15,A2C,OGV1,1
12:15,A2C,OGV2,0
12:15,A2C,CDB,0
12:15,A2C,BEB,0
12:15,A2C,OB,0
12:15,A2C,TOT,7
12:15,A2C,PCU,7.5
12:15,A2D,PCL,1
12:15,A2D,MCL,0
12:15,A2D,CAR,18
12:15,A2D,TAXI,0
12:15,A2D,LGV,0
12:15,A2D,OGV1,0
12:15,A2D,OGV2,0
12:15,A2D,CDB,0
12:15,A2D,BEB,0
12:15,A2D,OB,0
12:15,A2D,TOT,19
12:15,A2D,PCU,18.1
12:15,B2A,PCL,0
12:15,B2A,MCL,0
12:15,B2A,CAR,2
12:15,B2A,TAXI,1
12:15,B2A,LGV,1
12:15,B2A,OGV1,0
12:15,B2A,OGV2,0
12:15,B2A,CDB,0
12:15,B2A,BEB,0
12:15,B2A,OB,0
12:15,B2A,TOT,4
12:15,B2A,PCU,4
12:15,B2C,PCL,0
12:15,B2C,MCL,0
12:15,B2C,CAR,0
12:15,B2C,TAXI,0
12:15,B2C,LGV,0
12:15,B2C,OGV1,0
12:15,B2C,OGV2,0
12:15,B2C,CDB,0
12:15,B2C,BEB,0
12:15,B2C,OB,0
12:15,B2C,TOT,0
12:15,B2C,PCU,0
12:15,B2D,PCL,0
12:15,B2D,MCL,0
12:15,B2D,CAR,0
12:15,B2D,TAXI,0
12:15,B2D,LGV,0
12:15,B2D,OGV1,0
12:15,B2D,OGV2,0
12:15,B2D,CDB,0
12:15,B2D,BEB,0
12:15,B2D,OB,0
12:15,B2D,TOT,0
12:15,B2D,PCU,0
12:15,C2A,PCL,0
12:15,C2A,MCL,1
12:15,C2A,CAR,21
12:15,C2A,TAXI,0
12:15,C2A,LGV,1
12:15,C2A,OGV1,0
12:15,C2A,OGV2,0
12:15,C2A,CDB,0
12:15,C2A,BEB,0
12:15,C2A,OB,0
12:15,C2A,TOT,23
12:15,C2A,PCU,22.4
12:15,C2B,PCL,2
12:15,C2B,MCL,0
12:15,C2B,CAR,65
12:15,C2B,TAXI,0
12:15,C2B,LGV,7
12:15,C2B,OGV1,3
12:15,C2B,OGV2,2
12:15,C2B,CDB,0
12:15,C2B,BEB,0
12:15,C2B,OB,0
12:15,C2B,TOT,79
12:15,C2B,PCU,81.3
12:15,C2D,PCL,0
12:15,C2D,MCL,0
12:15,C2D,CAR,1
12:15,C2D,TAXI,0
12:15,C2D,LGV,1
12:15,C2D,OGV1,0
12:15,C2D,OGV2,0
12:15,C2D,CDB,0
12:15,C2D,BEB,0
12:15,C2D,OB,0
12:15,C2D,TOT,2
12:15,C2D,PCU,2
12:15,D2A,PCL,0
12:15,D2A,MCL,0
12:15,D2A,CAR,47
12:15,D2A,TAXI,0
12:15,D2A,LGV,7
12:15,D2A,OGV1,4
12:15,D2A,OGV2,0
12:15,D2A,CDB,0
12:15,D2A,BEB,0
12:15,D2A,OB,0
12:15,D2A,TOT,58
12:15,D2A,PCU,60
12:15,D2B,PCL,0
12:15,D2B,MCL,0
12:15,D2B,CAR,0
12:15,D2B,TAXI,0
12:15,D2B,LGV,0
12:15,D2B,OGV1,0
12:15,D2B,OGV2,0
12:15,D2B,CDB,0
12:15,D2B,BEB,0
12:15,D2B,OB,0
12:15,D2B,TOT,0
12:15,D2B,PCU,0
12:15,D2C,PCL,0
12:15,D2C,MCL,0
12:15,D2C,CAR,5
12:15,D2C,TAXI,0
12:15,D2C,LGV,2
12:15,D2C,OGV1,0
12:15,D2C,OGV2,0
12:15,D2C,CDB,0
12:15,D2C,BEB,0
12:15,D2C,OB,0
12:15,D2C,TOT,7
12:15,D2C,PCU,7
12:30,A2B,PCL,0
12:30,A2B,MCL,0
12:30,A2B,CAR,0
12:30,A2B,TAXI,0
12:30,A2B,LGV,0
12:30,A2B,OGV1,0
12:30,A2B,OGV2,0
12:30,A2B,CDB,0
12:30,A2B,BEB,0
12:30,A2B,OB,0
12:30,A2B,TOT,0
12:30,A2B,PCU,0
12:30,A2C,PCL,1
12:30,A2C,MCL,0
12:30,A2C,CAR,6
12:30,A2C,TAXI,0
12:30,A2C,LGV,1
12:30,A2C,OGV1,0
12:30,A2C,OGV2,0
12:30,A2C,CDB,0
12:30,A2C,BEB,0
12:30,A2C,OB,0
12:30,A2C,TOT,8
12:30,A2C,PCU,7.1
12:30,A2D,PCL,0
12:30,A2D,MCL,0
12:30,A2D,CAR,19
12:30,A2D,TAXI,0
12:30,A2D,LGV,1
12:30,A2D,OGV1,0
12:30,A2D,OGV2,0
12:30,A2D,CDB,0
12:30,A2D,BEB,0
12:30,A2D,OB,0
12:30,A2D,TOT,20
12:30,A2D,PCU,20
12:30,B2A,PCL,0
12:30,B2A,MCL,0
12:30,B2A,CAR,1
12:30,B2A,TAXI,0
12:30,B2A,LGV,2
12:30,B2A,OGV1,0
12:30,B2A,OGV2,0
12:30,B2A,CDB,0
12:30,B2A,BEB,0
12:30,B2A,OB,0
12:30,B2A,TOT,3
12:30,B2A,PCU,3
12:30,B2C,PCL,0
12:30,B2C,MCL,0
12:30,B2C,CAR,1
12:30,B2C,TAXI,0
12:30,B2C,LGV,0
12:30,B2C,OGV1,0
12:30,B2C,OGV2,0
12:30,B2C,CDB,0
12:30,B2C,BEB,0
12:30,B2C,OB,0
12:30,B2C,TOT,1
12:30,B2C,PCU,1
12:30,B2D,PCL,0
12:30,B2D,MCL,0
12:30,B2D,CAR,0
12:30,B2D,TAXI,0
12:30,B2D,LGV,0
12:30,B2D,OGV1,0
12:30,B2D,OGV2,0
12:30,B2D,CDB,0
12:30,B2D,BEB,0
12:30,B2D,OB,0
12:30,B2D,TOT,0
12:30,B2D,PCU,0
12:30,C2A,PCL,0
12:30,C2A,MCL,0
12:30,C2A,CAR,10
12:30,C2A,TAXI,1
12:30,C2A,LGV,5
12:30,C2A,OGV1,3
12:30,C2A,OGV2,0
12:30,C2A,CDB,0
12:30,C2A,BEB,0
12:30,C2A,OB,0
12:30,C2A,TOT,19
12:30,C2A,PCU,20.5
12:30,C2B,PCL,1
12:30,C2B,MCL,0
12:30,C2B,CAR,59
12:30,C2B,TAXI,0
12:30,C2B,LGV,9
12:30,C2B,OGV1,8
12:30,C2B,OGV2,2
12:30,C2B,CDB,0
12:30,C2B,BEB,0
12:30,C2B,OB,0
12:30,C2B,TOT,79
12:30,C2B,PCU,84.7
12:30,C2D,PCL,0
12:30,C2D,MCL,0
12:30,C2D,CAR,10
12:30,C2D,TAXI,0
12:30,C2D,LGV,2
12:30,C2D,OGV1,0
12:30,C2D,OGV2,0
12:30,C2D,CDB,0
12:30,C2D,BEB,0
12:30,C2D,OB,0
12:30,C2D,TOT,12
12:30,C2D,PCU,12
12:30,D2A,PCL,0
12:30,D2A,MCL,0
12:30,D2A,CAR,44
12:30,D2A,TAXI,1
12:30,D2A,LGV,6
12:30,D2A,OGV1,5
12:30,D2A,OGV2,2
12:30,D2A,CDB,0
12:30,D2A,BEB,0
12:30,D2A,OB,0
12:30,D2A,TOT,58
12:30,D2A,PCU,63.1
12:30,D2B,PCL,0
12:30,D2B,MCL,0
12:30,D2B,CAR,0
12:30,D2B,TAXI,0
12:30,D2B,LGV,0
12:30,D2B,OGV1,0
12:30,D2B,OGV2,0
12:30,D2B,CDB,0
12:30,D2B,BEB,0
12:30,D2B,OB,0
12:30,D2B,TOT,0
12:30,D2B,PCU,0
12:30,D2C,PCL,0
12:30,D2C,MCL,0
12:30,D2C,CAR,7
12:30,D2C,TAXI,1
12:30,D2C,LGV,0
12:30,D2C,OGV1,0
12:30,D2C,OGV2,0
12:30,D2C,CDB,0
12:30,D2C,BEB,0
12:30,D2C,OB,0
12:30,D2C,TOT,8
12:30,D2C,PCU,8
12:45,A2B,PCL,0
12:45,A2B,MCL,0
12:45,A2B,CAR,0
12:45,A2B,TAXI,0
12:45,A2B,LGV,0
12:45,A2B,OGV1,0
12:45,A2B,OGV2,0
12:45,A2B,CDB,0
12:45,A2B,BEB,0
12:45,A2B,OB,0
12:45,A2B,TOT,0
12:45,A2B,PCU,0
12:45,A2C,PCL,0
12:45,A2C,MCL,0
12:45,A2C,CAR,5
12:45,A2C,TAXI,0
12:45,A2C,LGV,0
12:45,A2C,OGV1,0
12:45,A2C,OGV2,0
12:45,A2C,CDB,0
12:45,A2C,BEB,0
12:45,A2C,OB,0
12:45,A2C,TOT,5
12:45,A2C,PCU,5
12:45,A2D,PCL,0
12:45,A2D,MCL,0
12:45,A2D,CAR,25
12:45,A2D,TAXI,0
12:45,A2D,LGV,1
12:45,A2D,OGV1,0
12:45,A2D,OGV2,0
12:45,A2D,CDB,0
12:45,A2D,BEB,0
12:45,A2D,OB,0
12:45,A2D,TOT,26
12:45,A2D,PCU,26
12:45,B2A,PCL,0
12:45,B2A,MCL,0
12:45,B2A,CAR,7
12:45,B2A,TAXI,0
12:45,B2A,LGV,0
12:45,B2A,OGV1,0
12:45,B2A,OGV2,0
12:45,B2A,CDB,0
12:45,B2A,BEB,0
12:45,B2A,OB,0
12:45,B2A,TOT,7
12:45,B2A,PCU,7
12:45,B2C,PCL,0
12:45,B2C,MCL,0
12:45,B2C,CAR,4
12:45,B2C,TAXI,0
12:45,B2C,LGV,0
12:45,B2C,OGV1,0
12:45,B2C,OGV2,0
12:45,B2C,CDB,0
12:45,B2C,BEB,0
12:45,B2C,OB,0
12:45,B2C,TOT,4
12:45,B2C,PCU,4
12:45,B2D,PCL,0
12:45,B2D,MCL,0
12:45,B2D,CAR,0
12:45,B2D,TAXI,0
12:45,B2D,LGV,0
12:45,B2D,OGV1,0
12:45,B2D,OGV2,0
12:45,B2D,CDB,0
12:45,B2D,BEB,0
12:45,B2D,OB,0
12:45,B2D,TOT,0
12:45,B2D,PCU,0
12:45,C2A,PCL,0
12:45,C2A,MCL,0
12:45,C2A,CAR,19
12:45,C2A,TAXI,0
12:45,C2A,LGV,4
12:45,C2A,OGV1,2
12:45,C2A,OGV2,0
12:45,C2A,CDB,0
12:45,C2A,BEB,0
12:45,C2A,OB,0
12:45,C2A,TOT,25
12:45,C2A,PCU,26
12:45,C2B,PCL,2
12:45,C2B,MCL,0
12:45,C2B,CAR,50
12:45,C2B,TAXI,0
12:45,C2B,LGV,6
12:45,C2B,OGV1,1
12:45,C2B,OGV2,3
12:45,C2B,CDB,0
12:45,C2B,BEB,0
12:45,C2B,OB,0
12:45,C2B,TOT,62
12:45,C2B,PCU,64.6
12:45,C2D,PCL,0
12:45,C2D,MCL,0
12:45,C2D,CAR,13
12:45,C2D,TAXI,1
12:45,C2D,LGV,0
12:45,C2D,OGV1,0
12:45,C2D,OGV2,0
12:45,C2D,CDB,0
12:45,C2D,BEB,0
12:45,C2D,OB,0
12:45,C2D,TOT,14
12:45,C2D,PCU,14
12:45,D2A,PCL,0
12:45,D2A,MCL,0
12:45,D2A,CAR,47
12:45,D2A,TAXI,2
12:45,D2A,LGV,8
12:45,D2A,OGV1,1
12:45,D2A,OGV2,1
12:45,D2A,CDB,0
12:45,D2A,BEB,0
12:45,D2A,OB,0
12:45,D2A,TOT,59
12:45,D2A,PCU,60.8
12:45,D2B,PCL,0
12:45,D2B,MCL,0
12:45,D2B,CAR,0
12:45,D2B,TAXI,0
12:45,D2B,LGV,0
12:45,D2B,OGV1,0
12:45,D2B,OGV2,0
12:45,D2B,CDB,0
12:45,D2B,BEB,0
12:45,D2B,OB,0
12:45,D2B,TOT,0
12:45,D2B,PCU,0
12:45,D2C,PCL,0
12:45,D2C,MCL,0
12:45,D2C,CAR,6
12:45,D2C,TAXI,0
12:45,D2C,LGV,1
12:45,D2C,OGV1,0
12:45,D2C,OGV2,0
12:45,D2C,CDB,0
12:45,D2C,BEB,1
12:45,D2C,OB,0
12:45,D2C,TOT,8
12:45,D2C,PCU,9
13:00,A2B,PCL,0
13:00,A2B,MCL,0
13:00,A2B,CAR,0
13:00,A2B,TAXI,0
13:00,A2B,LGV,0
13:00,A2B,OGV1,0
13:00,A2B,OGV2,0
13:00,A2B,CDB,0
13:00,A2B,BEB,0
13:00,A2B,OB,0
13:00,A2B,TOT,0
13:00,A2B,PCU,0
13:00,A2C,PCL,0
13:00,A2C,MCL,0
13:00,A2C,CAR,7
13:00,A2C,TAXI,0
13:00,A2C,LGV,1
13:00,A2C,OGV1,0
13:00,A2C,OGV2,0
13:00,A2C,CDB,0
13:00,A2C,BEB,0
13:00,A2C,OB,0
13:00,A2C,TOT,8
13:00,A2C,PCU,8
13:00,A2D,PCL,0
13:00,A2D,MCL,0
13:00,A2D,CAR,36
13:00,A2D,TAXI,0
13:00,A2D,LGV,0
13:00,A2D,OGV1,0
13:00,A2D,OGV2,0
13:00,A2D,CDB,0
13:00,A2D,BEB,0
13:00,A2D,OB,0
13:00,A2D,TOT,36
13:00,A2D,PCU,36
13:00,B2A,PCL,1
13:00,B2A,MCL,0
13:00,B2A,CAR,9
13:00,B2A,TAXI,0
13:00,B2A,LGV,0
13:00,B2A,OGV1,0
13:00,B2A,OGV2,0
13:00,B2A,CDB,0
13:00,B2A,BEB,0
13:00,B2A,OB,0
13:00,B2A,TOT,10
13:00,B2A,PCU,9.1
13:00,B2C,PCL,0
13:00,B2C,MCL,0
13:00,B2C,CAR,0
13:00,B2C,TAXI,0
13:00,B2C,LGV,0
13:00,B2C,OGV1,0
13:00,B2C,OGV2,0
13:00,B2C,CDB,0
13:00,B2C,BEB,0
13:00,B2C,OB,0
13:00,B2C,TOT,0
13:00,B2C,PCU,0
13:00,B2D,PCL,0
13:00,B2D,MCL,0
13:00,B2D,CAR,0
13:00,B2D,TAXI,0
13:00,B2D,LGV,0
13:00,B2D,OGV1,0
13:00,B2D,OGV2,0
13:00,B2D,CDB,0
13:00,B2D,BEB,0
13:00,B2D,OB,0
13:00,B2D,TOT,0
13:00,B2D,PCU,0
13:00,C2A,PCL,0
13:00,C2A,MCL,0
13:00,C2A,CAR,21
13:00,C2A,TAXI,0
13:00,C2A,LGV,2
13:00,C2A,OGV1,1
13:00,C2A,OGV2,0
13:00,C2A,CDB,0
13:00,C2A,BEB,0
13:00,C2A,OB,0
13:00,C2A,TOT,24
13:00,C2A,PCU,24.5
13:00,C2B,PCL,0
13:00,C2B,MCL,0
13:00,C2B,CAR,47
13:00,C2B,TAXI,1
13:00,C2B,LGV,5
13:00,C2B,OGV1,1
13:00,C2B,OGV2,1
13:00,C2B,CDB,0
13:00,C2B,BEB,0
13:00,C2B,OB,0
13:00,C2B,TOT,55
13:00,C2B,PCU,56.8
13:00,C2D,PCL,0
13:00,C2D,MCL,0
13:00,C2D,CAR,15
13:00,C2D,TAXI,0
13:00,C2D,LGV,0
13:00,C2D,OGV1,0
13:00,C2D,OGV2,0
13:00,C2D,CDB,0
13:00,C2D,BEB,0
13:00,C2D,OB,0
13:00,C2D,TOT,15
13:00,C2D,PCU,15
13:00,D2A,PCL,0
13:00,D2A,MCL,0
13:00,D2A,CAR,80
13:00,D2A,TAXI,1
13:00,D2A,LGV,11
13:00,D2A,OGV1,0
13:00,D2A,OGV2,1
13:00,D2A,CDB,0
13:00,D2A,BEB,0
13:00,D2A,OB,2
13:00,D2A,TOT,95
13:00,D2A,PCU,98.3
13:00,D2B,PCL,0
13:00,D2B,MCL,0
13:00,D2B,CAR,0
13:00,D2B,TAXI,0
13:00,D2B,LGV,0
13:00,D2B,OGV1,0
13:00,D2B,OGV2,0
13:00,D2B,CDB,0
13:00,D2B,BEB,0
13:00,D2B,OB,0
13:00,D2B,TOT,0
13:00,D2B,PCU,0
13:00,D2C,PCL,1
13:00,D2C,MCL,1
13:00,D2C,CAR,3
13:00,D2C,TAXI,0
13:00,D2C,LGV,1
13:00,D2C,OGV1,0
13:00,D2C,OGV2,0
13:00,D2C,CDB,0
13:00,D2C,BEB,0
13:00,D2C,OB,0
13:00,D2C,TOT,6
13:00,D2C,PCU,4.5
13:15,A2B,PCL,0
13:15,A2B,MCL,0
13:15,A2B,CAR,0
13:15,A2B,TAXI,0
13:15,A2B,LGV,0
13:15,A2B,OGV1,0
13:15,A2B,OGV2,0
13:15,A2B,CDB,0
13:15,A2B,BEB,0
13:15,A2B,OB,0
13:15,A2B,TOT,0
13:15,A2B,PCU,0
13:15,A2C,PCL,0
13:15,A2C,MCL,0
13:15,A2C,CAR,2
13:15,A2C,TAXI,0
13:15,A2C,LGV,0
13:15,A2C,OGV1,0
13:15,A2C,OGV2,0
13:15,A2C,CDB,0
13:15,A2C,BEB,0
13:15,A2C,OB,0
13:15,A2C,TOT,2
13:15,A2C,PCU,2
13:15,A2D,PCL,0
13:15,A2D,MCL,0
13:15,A2D,CAR,14
13:15,A2D,TAXI,0
13:15,A2D,LGV,1
13:15,A2D,OGV1,0
13:15,A2D,OGV2,0
13:15,A2D,CDB,0
13:15,A2D,BEB,0
13:15,A2D,OB,0
13:15,A2D,TOT,15
13:15,A2D,PCU,15
13:15,B2A,PCL,0
13:15,B2A,MCL,0
13:15,B2A,CAR,6
13:15,B2A,TAXI,0
13:15,B2A,LGV,0
13:15,B2A,OGV1,0
13:15,B2A,OGV2,0
13:15,B2A,CDB,0
13:15,B2A,BEB,0
13:15,B2A,OB,0
13:15,B2A,TOT,6
13:15,B2A,PCU,6
13:15,B2C,PCL,0
13:15,B2C,MCL,0
13:15,B2C,CAR,1
13:15,B2C,TAXI,0
13:15,B2C,LGV,0
13:15,B2C,OGV1,0
13:15,B2C,OGV2,0
13:15,B2C,CDB,0
13:15,B2C,BEB,0
13:15,B2C,OB,0
13:15,B2C,TOT,1
13:15,B2C,PCU,1
13:15,B2D,PCL,0
13:15,B2D,MCL,0
13:15,B2D,CAR,0
13:15,B2D,TAXI,0
13:15,B2D,LGV,0
13:15,B2D,OGV1,0
13:15,B2D,OGV2,0
13:15,B2D,CDB,0
13:15,B2D,BEB,0
13:15,B2D,OB,0
13:15,B2D,TOT,0
13:15,B2D,PCU,0
13:15,C2A,PCL,0
13:15,C2A,MCL,0
13:15,C2A,CAR,28
13:15,C2A,TAXI,2
13:15,C2A,LGV,5
13:15,C2A,OGV1,0
13:15,C2A,OGV2,1
13:15,C2A,CDB,0
13:15,C2A,BEB,0
13:15,C2A,OB,1
13:15,C2A,TOT,37
13:15,C2A,PCU,39.3
13:15,C2B,PCL,0
13:15,C2B,MCL,0
13:15,C2B,CAR,66
13:15,C2B,TAXI,1
13:15,C2B,LGV,9
13:15,C2B,OGV1,4
13:15,C2B,OGV2,2
13:15,C2B,CDB,0
13:15,C2B,BEB,0
13:15,C2B,OB,0
13:15,C2B,TOT,82
13:15,C2B,PCU,86.6
13:15,C2D,PCL,0
13:15,C2D,MCL,0
13:15,C2D,CAR,28
13:15,C2D,TAXI,0
13:15,C2D,LGV,0
13:15,C2D,OGV1,1
13:15,C2D,OGV2,0
13:15,C2D,CDB,0
13:15,C2D,BEB,0
13:15,C2D,OB,0
13:15,C2D,TOT,29
13:15,C2D,PCU,29.5
13:15,D2A,PCL,0
13:15,D2A,MCL,0
13:15,D2A,CAR,61
13:15,D2A,TAXI,1
13:15,D2A,LGV,11
13:15,D2A,OGV1,2
13:15,D2A,OGV2,0
13:15,D2A,CDB,0
13:15,D2A,BEB,0
13:15,D2A,OB,0
13:15,D2A,TOT,75
13:15,D2A,PCU,76
13:15,D2B,PCL,0
13:15,D2B,MCL,0
13:15,D2B,CAR,0
13:15,D2B,TAXI,0
13:15,D2B,LGV,0
13:15,D2B,OGV1,0
13:15,D2B,OGV2,0
13:15,D2B,CDB,0
13:15,D2B,BEB,0
13:15,D2B,OB,0
13:15,D2B,TOT,0
13:15,D2B,PCU,0
13:15,D2C,PCL,0
13:15,D2C,MCL,0
13:15,D2C,CAR,10
13:15,D2C,TAXI,0
13:15,D2C,LGV,1
13:15,D2C,OGV1,1
13:15,D2C,OGV2,0
13:15,D2C,CDB,0
13:15,D2C,BEB,0
13:15,D2C,OB,0
13:15,D2C,TOT,12
13:15,D2C,PCU,12.5
13:30,A2B,PCL,0
13:30,A2B,MCL,0
13:30,A2B,CAR,0
13:30,A2B,TAXI,0
13:30,A2B,LGV,0
13:30,A2B,OGV1,0
13:30,A2B,OGV2,0
13:30,A2B,CDB,0
13:30,A2B,BEB,0
13:30,A2B,OB,0
13:30,A2B,TOT,0
13:30,A2B,PCU,0
13:30,A2C,PCL,0
13:30,A2C,MCL,0
13:30,A2C,CAR,4
13:30,A2C,TAXI,0
13:30,A2C,LGV,0
13:30,A2C,OGV1,0
13:30,A2C,OGV2,0
13:30,A2C,CDB,0
13:30,A2C,BEB,0
13:30,A2C,OB,0
13:30,A2C,TOT,4
13:30,A2C,PCU,4
13:30,A2D,PCL,1
13:30,A2D,MCL,0
13:30,A2D,CAR,13
13:30,A2D,TAXI,0
13:30,A2D,LGV,1
13:30,A2D,OGV1,1
13:30,A2D,OGV2,0
13:30,A2D,CDB,0
13:30,A2D,BEB,0
13:30,A2D,OB,0
13:30,A2D,TOT,16
13:30,A2D,PCU,15.6
13:30,B2A,PCL,0
13:30,B2A,MCL,0
13:30,B2A,CAR,12
13:30,B2A,TAXI,1
13:30,B2A,LGV,2
13:30,B2A,OGV1,0
13:30,B2A,OGV2,0
13:30,B2A,CDB,0
13:30,B2A,BEB,0
13:30,B2A,OB,0
13:30,B2A,TOT,15
13:30,B2A,PCU,15
13:30,B2C,PCL,0
13:30,B2C,MCL,0
13:30,B2C,CAR,2
13:30,B2C,TAXI,0
13:30,B2C,LGV,0
13:30,B2C,OGV1,0
13:30,B2C,OGV2,0
13:30,B2C,CDB,0
13:30,B2C,BEB,0
13:30,B2C,OB,0
13:30,B2C,TOT,2
13:30,B2C,PCU,2
13:30,B2D,PCL,0
13:30,B2D,MCL,0
13:30,B2D,CAR,0
13:30,B2D,TAXI,0
13:30,B2D,LGV,0
13:30,B2D,OGV1,0
13:30,B2D,OGV2,0
13:30,B2D,CDB,0
13:30,B2D,BEB,0
13:30,B2D,OB,0
13:30,B2D,TOT,0
13:30,B2D,PCU,0
13:30,C2A,PCL,0
13:30,C2A,MCL,0
13:30,C2A,CAR,33
13:30,C2A,TAXI,1
13:30,C2A,LGV,3
13:30,C2A,OGV1,1
13:30,C2A,OGV2,0
13:30,C2A,CDB,0
13:30,C2A,BEB,0
13:30,C2A,OB,0
13:30,C2A,TOT,38
13:30,C2A,PCU,38.5
13:30,C2B,PCL,3
13:30,C2B,MCL,0
13:30,C2B,CAR,80
13:30,C2B,TAXI,0
13:30,C2B,LGV,11
13:30,C2B,OGV1,5
13:30,C2B,OGV2,1
13:30,C2B,CDB,0
13:30,C2B,BEB,0
13:30,C2B,OB,1
13:30,C2B,TOT,101
13:30,C2B,PCU,103.1
13:30,C2D,PCL,0
13:30,C2D,MCL,0
13:30,C2D,CAR,23
13:30,C2D,TAXI,0
13:30,C2D,LGV,1
13:30,C2D,OGV1,0
13:30,C2D,OGV2,0
13:30,C2D,CDB,0
13:30,C2D,BEB,0
13:30,C2D,OB,0
13:30,C2D,TOT,24
13:30,C2D,PCU,24
13:30,D2A,PCL,1
13:30,D2A,MCL,0
13:30,D2A,CAR,81
13:30,D2A,TAXI,2
13:30,D2A,LGV,9
13:30,D2A,OGV1,2
13:30,D2A,OGV2,1
13:30,D2A,CDB,0
13:30,D2A,BEB,0
13:30,D2A,OB,0
13:30,D2A,TOT,96
13:30,D2A,PCU,97.4
13:30,D2B,PCL,0
13:30,D2B,MCL,0
13:30,D2B,CAR,0
13:30,D2B,TAXI,0
13:30,D2B,LGV,0
13:30,D2B,OGV1,0
13:30,D2B,OGV2,0
13:30,D2B,CDB,0
13:30,D2B,BEB,0
13:30,D2B,OB,0
13:30,D2B,TOT,0
13:30,D2B,PCU,0
13:30,D2C,PCL,0
13:30,D2C,MCL,0
13:30,D2C,CAR,4
13:30,D2C,TAXI,1
13:30,D2C,LGV,1
13:30,D2C,OGV1,1
13:30,D2C,OGV2,0
13:30,D2C,CDB,0
13:30,D2C,BEB,1
13:30,D2C,OB,0
13:30,D2C,TOT,8
13:30,D2C,PCU,9.5
13:45,A2B,PCL,0
13:45,A2B,MCL,0
13:45,A2B,CAR,0
13:45,A2B,TAXI,0
13:45,A2B,LGV,0
13:45,A2B,OGV1,0
13:45,A2B,OGV2,0
13:45,A2B,CDB,0
13:45,A2B,BEB,0
13:45,A2B,OB,0
13:45,A2B,TOT,0
13:45,A2B,PCU,0
13:45,A2C,PCL,0
13:45,A2C,MCL,0
13:45,A2C,CAR,1
13:45,A2C,TAXI,0
13:45,A2C,LGV,0
13:45,A2C,OGV1,0
13:45,A2C,OGV2,0
13:45,A2C,CDB,0
13:45,A2C,BEB,0
13:45,A2C,OB,0
13:45,A2C,TOT,1
13:45,A2C,PCU,1
13:45,A2D,PCL,0
13:45,A2D,MCL,0
13:45,A2D,CAR,6
13:45,A2D,TAXI,0
13:45,A2D,LGV,0
13:45,A2D,OGV1,0
13:45,A2D,OGV2,0
13:45,A2D,CDB,0
13:45,A2D,BEB,0
13:45,A2D,OB,0
